Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
UJBCCDA,"(37.52764423076923, 126.94230769230771)","(37.53605769230769, 126.9519230769231)"
UJBCCDD,"(37.519230769230774, 126.9519230769231)","(37.52764423076923, 126.96153846153847)"
UJBCCDB,"(37.52764423076923, 126.9519230769231)","(37.53605769230769, 126.96153846153847)"
UJBCCBC,"(37.53605769230769, 126.94230769230771)","(37.54447115384616, 126.9519230769231)"
UJBCCBA,"(37.54447115384616, 126.94230769230771)","(37.55288461538462, 126.9519230769231)"
UJBCCBD,"(37.53605769230769, 126.9519230769231)","(37.54447115384616, 126.96153846153847)"
UJBCCBB,"(37.54447115384616, 126.9519230769231)","(37.55288461538462, 126.96153846153847)"
UJBCDCC,"(37.519230769230774, 126.96153846153847)","(37.52764423076923, 126.97115384615384)"
UJBCDCA,"(37.52764423076923, 126.96153846153847)","(37.53605769230769, 126.97115384615384)"
UJBCDCD,"(37.519230769230774, 126.97115384615384)","(37.52764423076923, 126.98076923076923)"
UJBCDCB,"(37.52764423076923, 126.97115384615384)","(37.53605769230769, 126.98076923076923)"
UJBCDDC,"(37.519230769230774, 126.98076923076923)","(37.52764423076923, 126.99038461538461)"
UJBCDDA,"(37.52764423076923, 126.98076923076923)","(37.53605769230769, 126.99038461538461)"
UJBCDDD,"(37.519230769230774, 126.99038461538461)","(37.52764423076923, 127.0)"
UJBCDDB,"(37.52764423076923, 126.99038461538461)","(37.53605769230769, 127.0)"
UJBACDC,"(37.58653846153847, 126.94230769230771)","(37.59495192307693, 126.9519230769231)"
UJBACDA,"(37.59495192307693, 126.94230769230771)","(37.60336538461539, 126.9519230769231)"
UJBACDD,"(37.58653846153847, 126.9519230769231)","(37.59495192307693, 126.96153846153847)"
UJBACDB,"(37.59495192307693, 126.9519230769231)","(37.60336538461539, 126.96153846153847)"
UJBADCC,"(37.58653846153847, 126.96153846153847)","(37.59495192307693, 126.97115384615384)"
UJBADCA,"(37.59495192307693, 126.96153846153847)","(37.60336538461539, 126.97115384615384)"
UJBADCD,"(37.58653846153847, 126.97115384615384)","(37.59495192307693, 126.98076923076923)"
UJBADCB,"(37.59495192307693, 126.97115384615384)","(37.60336538461539, 126.98076923076923)"
UJBADAC,"(37.60336538461539, 126.96153846153847)","(37.61177884615385, 126.97115384615384)"
UJBADAA,"(37.61177884615385, 126.96153846153847)","(37.62019230769231, 126.97115384615384)"
UJBADAD,"(37.60336538461539, 126.97115384615384)","(37.61177884615385, 126.98076923076923)"
UJBADAB,"(37.61177884615385, 126.97115384615384)","(37.62019230769231, 126.98076923076923)"
UJBADDC,"(37.58653846153847, 126.98076923076923)","(37.59495192307693, 126.99038461538461)"
UJBADDA,"(37.59495192307693, 126.98076923076923)","(37.60336538461539, 126.99038461538461)"
UJBADDD,"(37.58653846153847, 126.99038461538461)","(37.59495192307693, 127.0)"
UJBADDB,"(37.59495192307693, 126.99038461538461)","(37.60336538461539, 127.0)"
UJBADBC,"(37.60336538461539, 126.98076923076923)","(37.61177884615385, 126.99038461538461)"
UJBADBA,"(37.61177884615385, 126.98076923076923)","(37.62019230769231, 126.99038461538461)"
UJBADBD,"(37.60336538461539, 126.99038461538461)","(37.61177884615385, 127.0)"
UJBADBB,"(37.61177884615385, 126.99038461538461)","(37.62019230769231, 127.0)"
UJBDCCC,"(37.519230769230774, 127.0)","(37.52764423076923, 127.00961538461539)"
UJBDCCA,"(37.52764423076923, 127.0)","(37.53605769230769, 127.00961538461539)"
UJBDCCD,"(37.519230769230774, 127.00961538461539)","(37.52764423076923, 127.01923076923077)"
UJBDCCB,"(37.52764423076923, 127.00961538461539)","(37.53605769230769, 127.01923076923077)"
UJBDCAC,"(37.53605769230769, 127.0)","(37.54447115384616, 127.00961538461539)"
UJBDCAA,"(37.54447115384616, 127.0)","(37.55288461538462, 127.00961538461539)"
UJBDCAD,"(37.53605769230769, 127.00961538461539)","(37.54447115384616, 127.01923076923077)"
UJBDCAB,"(37.54447115384616, 127.00961538461539)","(37.55288461538462, 127.01923076923077)"
UJBDCBC,"(37.53605769230769, 127.01923076923077)","(37.54447115384616, 127.02884615384616)"
UJBDCBA,"(37.54447115384616, 127.01923076923077)","(37.55288461538462, 127.02884615384616)"
UJBDCBD,"(37.53605769230769, 127.02884615384616)","(37.54447115384616, 127.03846153846155)"
UJBDCBB,"(37.54447115384616, 127.02884615384616)","(37.55288461538462, 127.03846153846155)"
UJBDACC,"(37.55288461538462, 127.0)","(37.56129807692308, 127.00961538461539)"
UJBDACA,"(37.56129807692308, 127.0)","(37.56971153846155, 127.00961538461539)"
UJBDACD,"(37.55288461538462, 127.00961538461539)","(37.56129807692308, 127.01923076923077)"
UJBDACB,"(37.56129807692308, 127.00961538461539)","(37.56971153846155, 127.01923076923077)"
UJBDAAC,"(37.56971153846155, 127.0)","(37.57812500000001, 127.00961538461539)"
UJBDAAA,"(37.57812500000001, 127.0)","(37.58653846153847, 127.00961538461539)"
UJBDAAD,"(37.56971153846155, 127.00961538461539)","(37.57812500000001, 127.01923076923077)"
UJBDAAB,"(37.57812500000001, 127.00961538461539)","(37.58653846153847, 127.01923076923077)"
UJBDADC,"(37.55288461538462, 127.01923076923077)","(37.56129807692308, 127.02884615384616)"
UJBDADA,"(37.56129807692308, 127.01923076923077)","(37.56971153846155, 127.02884615384616)"
UJBDADD,"(37.55288461538462, 127.02884615384616)","(37.56129807692308, 127.03846153846155)"
UJBDADB,"(37.56129807692308, 127.02884615384616)","(37.56971153846155, 127.03846153846155)"
UJBDABC,"(37.56971153846155, 127.01923076923077)","(37.57812500000001, 127.02884615384616)"
UJBDABA,"(37.57812500000001, 127.01923076923077)","(37.58653846153847, 127.02884615384616)"
UJBDABD,"(37.56971153846155, 127.02884615384616)","(37.57812500000001, 127.03846153846155)"
UJBDABB,"(37.57812500000001, 127.02884615384616)","(37.58653846153847, 127.03846153846155)"
UJBDDCC,"(37.519230769230774, 127.03846153846155)","(37.52764423076923, 127.04807692307693)"
UJBDDCA,"(37.52764423076923, 127.03846153846155)","(37.53605769230769, 127.04807692307693)"
UJBDDCD,"(37.519230769230774, 127.04807692307693)","(37.52764423076923, 127.05769230769232)"
UJBDDCB,"(37.52764423076923, 127.04807692307693)","(37.53605769230769, 127.05769230769232)"
UJBDDAC,"(37.53605769230769, 127.03846153846155)","(37.54447115384616, 127.04807692307693)"
UJBDDAA,"(37.54447115384616, 127.03846153846155)","(37.55288461538462, 127.04807692307693)"
UJBDDAD,"(37.53605769230769, 127.04807692307693)","(37.54447115384616, 127.05769230769232)"
UJBDDAB,"(37.54447115384616, 127.04807692307693)","(37.55288461538462, 127.05769230769232)"
UJBDDDC,"(37.519230769230774, 127.05769230769232)","(37.52764423076923, 127.06730769230771)"
UJBDDDA,"(37.52764423076923, 127.05769230769232)","(37.53605769230769, 127.06730769230771)"
UJBDDDD,"(37.519230769230774, 127.06730769230771)","(37.52764423076923, 127.07692307692308)"
UJBDDDB,"(37.52764423076923, 127.06730769230771)","(37.53605769230769, 127.07692307692308)"
UJBDDBC,"(37.53605769230769, 127.05769230769232)","(37.54447115384616, 127.06730769230771)"
UJBDDBA,"(37.54447115384616, 127.05769230769232)","(37.55288461538462, 127.06730769230771)"
UJBDDBD,"(37.53605769230769, 127.06730769230771)","(37.54447115384616, 127.07692307692308)"
UJBDDBB,"(37.54447115384616, 127.06730769230771)","(37.55288461538462, 127.07692307692308)"
UJBDBCC,"(37.55288461538462, 127.03846153846155)","(37.56129807692308, 127.04807692307693)"
UJBDBCA,"(37.56129807692308, 127.03846153846155)","(37.56971153846155, 127.04807692307693)"
UJBDBCD,"(37.55288461538462, 127.04807692307693)","(37.56129807692308, 127.05769230769232)"
UJBDBCB,"(37.56129807692308, 127.04807692307693)","(37.56971153846155, 127.05769230769232)"
UJBDBAC,"(37.56971153846155, 127.03846153846155)","(37.57812500000001, 127.04807692307693)"
UJBDBAA,"(37.57812500000001, 127.03846153846155)","(37.58653846153847, 127.04807692307693)"
UJBDBAD,"(37.56971153846155, 127.04807692307693)","(37.57812500000001, 127.05769230769232)"
UJBDBAB,"(37.57812500000001, 127.04807692307693)","(37.58653846153847, 127.05769230769232)"
UJBDBDC,"(37.55288461538462, 127.05769230769232)","(37.56129807692308, 127.06730769230771)"
UJBDBDA,"(37.56129807692308, 127.05769230769232)","(37.56971153846155, 127.06730769230771)"
UJBDBDD,"(37.55288461538462, 127.06730769230771)","(37.56129807692308, 127.07692307692308)"
UJBDBDB,"(37.56129807692308, 127.06730769230771)","(37.56971153846155, 127.07692307692308)"
UJBDBBC,"(37.56971153846155, 127.05769230769232)","(37.57812500000001, 127.06730769230771)"
UJBDBBA,"(37.57812500000001, 127.05769230769232)","(37.58653846153847, 127.06730769230771)"
UJBDBBD,"(37.56971153846155, 127.06730769230771)","(37.57812500000001, 127.07692307692308)"
UJBDBBB,"(37.57812500000001, 127.06730769230771)","(37.58653846153847, 127.07692307692308)"
UJBBCCC,"(37.58653846153847, 127.0)","(37.59495192307693, 127.00961538461539)"
UJBBCCA,"(37.59495192307693, 127.0)","(37.60336538461539, 127.00961538461539)"
UJBBCCD,"(37.58653846153847, 127.00961538461539)","(37.59495192307693, 127.01923076923077)"
UJBBCCB,"(37.59495192307693, 127.00961538461539)","(37.60336538461539, 127.01923076923077)"
UJBBCAC,"(37.60336538461539, 127.0)","(37.61177884615385, 127.00961538461539)"
UJBBCAA,"(37.61177884615385, 127.0)","(37.62019230769231, 127.00961538461539)"
UJBBCAD,"(37.60336538461539, 127.00961538461539)","(37.61177884615385, 127.01923076923077)"
UJBBCAB,"(37.61177884615385, 127.00961538461539)","(37.62019230769231, 127.01923076923077)"
UJBBCDC,"(37.58653846153847, 127.01923076923077)","(37.59495192307693, 127.02884615384616)"
UJBBCDA,"(37.59495192307693, 127.01923076923077)","(37.60336538461539, 127.02884615384616)"
UJBBCDD,"(37.58653846153847, 127.02884615384616)","(37.59495192307693, 127.03846153846155)"
UJBBCDB,"(37.59495192307693, 127.02884615384616)","(37.60336538461539, 127.03846153846155)"
UJBBCBC,"(37.60336538461539, 127.01923076923077)","(37.61177884615385, 127.02884615384616)"
UJBBCBA,"(37.61177884615385, 127.01923076923077)","(37.62019230769231, 127.02884615384616)"
UJBBCBD,"(37.60336538461539, 127.02884615384616)","(37.61177884615385, 127.03846153846155)"
UJBBCBB,"(37.61177884615385, 127.02884615384616)","(37.62019230769231, 127.03846153846155)"
UJBBADC,"(37.62019230769231, 127.01923076923077)","(37.62860576923077, 127.02884615384616)"
UJBBADA,"(37.62860576923077, 127.01923076923077)","(37.637019230769226, 127.02884615384616)"
UJBBADD,"(37.62019230769231, 127.02884615384616)","(37.62860576923077, 127.03846153846155)"
UJBBADB,"(37.62860576923077, 127.02884615384616)","(37.637019230769226, 127.03846153846155)"
UJBBABC,"(37.637019230769226, 127.01923076923077)","(37.64543269230769, 127.02884615384616)"
UJBBABA,"(37.64543269230769, 127.01923076923077)","(37.65384615384615, 127.02884615384616)"
UJBBABD,"(37.637019230769226, 127.02884615384616)","(37.64543269230769, 127.03846153846155)"
UJBBABB,"(37.64543269230769, 127.02884615384616)","(37.65384615384615, 127.03846153846155)"
UJBBDCC,"(37.58653846153847, 127.03846153846155)","(37.59495192307693, 127.04807692307693)"
UJBBDCA,"(37.59495192307693, 127.03846153846155)","(37.60336538461539, 127.04807692307693)"
UJBBDCD,"(37.58653846153847, 127.04807692307693)","(37.59495192307693, 127.05769230769232)"
UJBBDCB,"(37.59495192307693, 127.04807692307693)","(37.60336538461539, 127.05769230769232)"
UJBBDDC,"(37.58653846153847, 127.05769230769232)","(37.59495192307693, 127.06730769230771)"
UJBBDDA,"(37.59495192307693, 127.05769230769232)","(37.60336538461539, 127.06730769230771)"
UJBBDDD,"(37.58653846153847, 127.06730769230771)","(37.59495192307693, 127.07692307692308)"
UJBBDDB,"(37.59495192307693, 127.06730769230771)","(37.60336538461539, 127.07692307692308)"
UJBBDBC,"(37.60336538461539, 127.05769230769232)","(37.61177884615385, 127.06730769230771)"
UJBBDBA,"(37.61177884615385, 127.05769230769232)","(37.62019230769231, 127.06730769230771)"
UJBBDBD,"(37.60336538461539, 127.06730769230771)","(37.61177884615385, 127.07692307692308)"
UJBBDBB,"(37.61177884615385, 127.06730769230771)","(37.62019230769231, 127.07692307692308)"
UJBBBAC,"(37.637019230769226, 127.03846153846155)","(37.64543269230769, 127.04807692307693)"
UJBBBAA,"(37.64543269230769, 127.03846153846155)","(37.65384615384615, 127.04807692307693)"
UJBBBAD,"(37.637019230769226, 127.04807692307693)","(37.64543269230769, 127.05769230769232)"
UJBBBAB,"(37.64543269230769, 127.04807692307693)","(37.65384615384615, 127.05769230769232)"
UJBBBDC,"(37.62019230769231, 127.05769230769232)","(37.62860576923077, 127.06730769230771)"
UJBBBDA,"(37.62860576923077, 127.05769230769232)","(37.637019230769226, 127.06730769230771)"
UJBBBDD,"(37.62019230769231, 127.06730769230771)","(37.62860576923077, 127.07692307692308)"
UJBBBDB,"(37.62860576923077, 127.06730769230771)","(37.637019230769226, 127.07692307692308)"
UJBBBBC,"(37.637019230769226, 127.05769230769232)","(37.64543269230769, 127.06730769230771)"
UJBBBBA,"(37.64543269230769, 127.05769230769232)","(37.65384615384615, 127.06730769230771)"
UJBBBBD,"(37.637019230769226, 127.06730769230771)","(37.64543269230769, 127.07692307692308)"
UJBBBBB,"(37.64543269230769, 127.06730769230771)","(37.65384615384615, 127.07692307692308)"
UKCCCCC,"(37.38461538461539, 127.07692307692308)","(37.39302884615385, 127.08653846153845)"
UKCCCCA,"(37.39302884615385, 127.07692307692308)","(37.40144230769231, 127.08653846153845)"
UKCCCCD,"(37.38461538461539, 127.08653846153845)","(37.39302884615385, 127.09615384615384)"
UKCCCCB,"(37.39302884615385, 127.08653846153845)","(37.40144230769231, 127.09615384615384)"
UKCCCAC,"(37.40144230769231, 127.07692307692308)","(37.409855769230774, 127.08653846153845)"
UKCCCAA,"(37.409855769230774, 127.07692307692308)","(37.41826923076923, 127.08653846153845)"
UKCCCAD,"(37.40144230769231, 127.08653846153845)","(37.409855769230774, 127.09615384615384)"
UKCCCAB,"(37.409855769230774, 127.08653846153845)","(37.41826923076923, 127.09615384615384)"
UKCCCDC,"(37.38461538461539, 127.09615384615384)","(37.39302884615385, 127.10576923076923)"
UKCCCDA,"(37.39302884615385, 127.09615384615384)","(37.40144230769231, 127.10576923076923)"
UKCCCDD,"(37.38461538461539, 127.10576923076923)","(37.39302884615385, 127.11538461538461)"
UKCCCDB,"(37.39302884615385, 127.10576923076923)","(37.40144230769231, 127.11538461538461)"
UKCCCBC,"(37.40144230769231, 127.09615384615384)","(37.409855769230774, 127.10576923076923)"
UKCCCBA,"(37.409855769230774, 127.09615384615384)","(37.41826923076923, 127.10576923076923)"
UKCCCBD,"(37.40144230769231, 127.10576923076923)","(37.409855769230774, 127.11538461538461)"
UKCCCBB,"(37.409855769230774, 127.10576923076923)","(37.41826923076923, 127.11538461538461)"
UKCCACC,"(37.41826923076923, 127.07692307692308)","(37.42668269230769, 127.08653846153845)"
UKCCACA,"(37.42668269230769, 127.07692307692308)","(37.43509615384616, 127.08653846153845)"
UKCCACD,"(37.41826923076923, 127.08653846153845)","(37.42668269230769, 127.09615384615384)"
UKCCACB,"(37.42668269230769, 127.08653846153845)","(37.43509615384616, 127.09615384615384)"
UKCCADC,"(37.41826923076923, 127.09615384615384)","(37.42668269230769, 127.10576923076923)"
UKCCADA,"(37.42668269230769, 127.09615384615384)","(37.43509615384616, 127.10576923076923)"
UKCCADD,"(37.41826923076923, 127.10576923076923)","(37.42668269230769, 127.11538461538461)"
UKCCADB,"(37.42668269230769, 127.10576923076923)","(37.43509615384616, 127.11538461538461)"
UKCCABC,"(37.43509615384616, 127.09615384615384)","(37.44350961538462, 127.10576923076923)"
UKCCABA,"(37.44350961538462, 127.09615384615384)","(37.45192307692308, 127.10576923076923)"
UKCCABD,"(37.43509615384616, 127.10576923076923)","(37.44350961538462, 127.11538461538461)"
UKCCABB,"(37.44350961538462, 127.10576923076923)","(37.45192307692308, 127.11538461538461)"
UKCCDCC,"(37.38461538461539, 127.11538461538461)","(37.39302884615385, 127.125)"
UKCCDCA,"(37.39302884615385, 127.11538461538461)","(37.40144230769231, 127.125)"
UKCCDCD,"(37.38461538461539, 127.125)","(37.39302884615385, 127.13461538461539)"
UKCCDCB,"(37.39302884615385, 127.125)","(37.40144230769231, 127.13461538461539)"
UKCCDAC,"(37.40144230769231, 127.11538461538461)","(37.409855769230774, 127.125)"
UKCCDAA,"(37.409855769230774, 127.11538461538461)","(37.41826923076923, 127.125)"
UKCCDAD,"(37.40144230769231, 127.125)","(37.409855769230774, 127.13461538461539)"
UKCCDAB,"(37.409855769230774, 127.125)","(37.41826923076923, 127.13461538461539)"
UKCCDDC,"(37.38461538461539, 127.13461538461539)","(37.39302884615385, 127.14423076923077)"
UKCCDDA,"(37.39302884615385, 127.13461538461539)","(37.40144230769231, 127.14423076923077)"
UKCCDDD,"(37.38461538461539, 127.14423076923077)","(37.39302884615385, 127.15384615384616)"
UKCCDDB,"(37.39302884615385, 127.14423076923077)","(37.40144230769231, 127.15384615384616)"
UKCCDBC,"(37.40144230769231, 127.13461538461539)","(37.409855769230774, 127.14423076923077)"
UKCCDBA,"(37.409855769230774, 127.13461538461539)","(37.41826923076923, 127.14423076923077)"
UKCCDBD,"(37.40144230769231, 127.14423076923077)","(37.409855769230774, 127.15384615384616)"
UKCCDBB,"(37.409855769230774, 127.14423076923077)","(37.41826923076923, 127.15384615384616)"
UKCCBCC,"(37.41826923076923, 127.11538461538461)","(37.42668269230769, 127.125)"
UKCCBCA,"(37.42668269230769, 127.11538461538461)","(37.43509615384616, 127.125)"
UKCCBCD,"(37.41826923076923, 127.125)","(37.42668269230769, 127.13461538461539)"
UKCCBCB,"(37.42668269230769, 127.125)","(37.43509615384616, 127.13461538461539)"
UKCCBAC,"(37.43509615384616, 127.11538461538461)","(37.44350961538462, 127.125)"
UKCCBAA,"(37.44350961538462, 127.11538461538461)","(37.45192307692308, 127.125)"
UKCCBAD,"(37.43509615384616, 127.125)","(37.44350961538462, 127.13461538461539)"
UKCCBAB,"(37.44350961538462, 127.125)","(37.45192307692308, 127.13461538461539)"
UKCCBDC,"(37.41826923076923, 127.13461538461539)","(37.42668269230769, 127.14423076923077)"
UKCCBDA,"(37.42668269230769, 127.13461538461539)","(37.43509615384616, 127.14423076923077)"
UKCCBDD,"(37.41826923076923, 127.14423076923077)","(37.42668269230769, 127.15384615384616)"
UKCCBDB,"(37.42668269230769, 127.14423076923077)","(37.43509615384616, 127.15384615384616)"
UKCCBBC,"(37.43509615384616, 127.13461538461539)","(37.44350961538462, 127.14423076923077)"
UKCCBBA,"(37.44350961538462, 127.13461538461539)","(37.45192307692308, 127.14423076923077)"
UKCCBBD,"(37.43509615384616, 127.14423076923077)","(37.44350961538462, 127.15384615384616)"
UKCCBBB,"(37.44350961538462, 127.14423076923077)","(37.45192307692308, 127.15384615384616)"
UKCACDC,"(37.45192307692308, 127.09615384615384)","(37.46033653846154, 127.10576923076923)"
UKCACDA,"(37.46033653846154, 127.09615384615384)","(37.46875, 127.10576923076923)"
UKCACDD,"(37.45192307692308, 127.10576923076923)","(37.46033653846154, 127.11538461538461)"
UKCACDB,"(37.46033653846154, 127.10576923076923)","(37.46875, 127.11538461538461)"
UKCACBC,"(37.46875, 127.09615384615384)","(37.47716346153847, 127.10576923076923)"
UKCACBA,"(37.47716346153847, 127.09615384615384)","(37.48557692307693, 127.10576923076923)"
UKCACBD,"(37.46875, 127.10576923076923)","(37.47716346153847, 127.11538461538461)"
UKCACBB,"(37.47716346153847, 127.10576923076923)","(37.48557692307693, 127.11538461538461)"
UKCAACC,"(37.48557692307693, 127.07692307692308)","(37.49399038461539, 127.08653846153845)"
UKCAACA,"(37.49399038461539, 127.07692307692308)","(37.502403846153854, 127.08653846153845)"
UKCAACD,"(37.48557692307693, 127.08653846153845)","(37.49399038461539, 127.09615384615384)"
UKCAACB,"(37.49399038461539, 127.08653846153845)","(37.502403846153854, 127.09615384615384)"
UKCAAAC,"(37.502403846153854, 127.07692307692308)","(37.510817307692314, 127.08653846153845)"
UKCAAAA,"(37.510817307692314, 127.07692307692308)","(37.519230769230774, 127.08653846153845)"
UKCAAAD,"(37.502403846153854, 127.08653846153845)","(37.510817307692314, 127.09615384615384)"
UKCAAAB,"(37.510817307692314, 127.08653846153845)","(37.519230769230774, 127.09615384615384)"
UKCAADC,"(37.48557692307693, 127.09615384615384)","(37.49399038461539, 127.10576923076923)"
UKCAADA,"(37.49399038461539, 127.09615384615384)","(37.502403846153854, 127.10576923076923)"
UKCAADD,"(37.48557692307693, 127.10576923076923)","(37.49399038461539, 127.11538461538461)"
UKCAADB,"(37.49399038461539, 127.10576923076923)","(37.502403846153854, 127.11538461538461)"
UKCAABC,"(37.502403846153854, 127.09615384615384)","(37.510817307692314, 127.10576923076923)"
UKCAABA,"(37.510817307692314, 127.09615384615384)","(37.519230769230774, 127.10576923076923)"
UKCAABD,"(37.502403846153854, 127.10576923076923)","(37.510817307692314, 127.11538461538461)"
UKCAABB,"(37.510817307692314, 127.10576923076923)","(37.519230769230774, 127.11538461538461)"
UKCADCC,"(37.45192307692308, 127.11538461538461)","(37.46033653846154, 127.125)"
UKCADCA,"(37.46033653846154, 127.11538461538461)","(37.46875, 127.125)"
UKCADCD,"(37.45192307692308, 127.125)","(37.46033653846154, 127.13461538461539)"
UKCADCB,"(37.46033653846154, 127.125)","(37.46875, 127.13461538461539)"
UKCADAC,"(37.46875, 127.11538461538461)","(37.47716346153847, 127.125)"
UKCADAA,"(37.47716346153847, 127.11538461538461)","(37.48557692307693, 127.125)"
UKCADAD,"(37.46875, 127.125)","(37.47716346153847, 127.13461538461539)"
UKCADAB,"(37.47716346153847, 127.125)","(37.48557692307693, 127.13461538461539)"
UKCADDC,"(37.45192307692308, 127.13461538461539)","(37.46033653846154, 127.14423076923077)"
UKCADDA,"(37.46033653846154, 127.13461538461539)","(37.46875, 127.14423076923077)"
UKCADDD,"(37.45192307692308, 127.14423076923077)","(37.46033653846154, 127.15384615384616)"
UKCADDB,"(37.46033653846154, 127.14423076923077)","(37.46875, 127.15384615384616)"
UKCADBC,"(37.46875, 127.13461538461539)","(37.47716346153847, 127.14423076923077)"
UKCADBA,"(37.47716346153847, 127.13461538461539)","(37.48557692307693, 127.14423076923077)"
UKCADBD,"(37.46875, 127.14423076923077)","(37.47716346153847, 127.15384615384616)"
UKCADBB,"(37.47716346153847, 127.14423076923077)","(37.48557692307693, 127.15384615384616)"
UKCABDC,"(37.48557692307693, 127.13461538461539)","(37.49399038461539, 127.14423076923077)"
UKCABDA,"(37.49399038461539, 127.13461538461539)","(37.502403846153854, 127.14423076923077)"
UKCABDD,"(37.48557692307693, 127.14423076923077)","(37.49399038461539, 127.15384615384616)"
UKCABDB,"(37.49399038461539, 127.14423076923077)","(37.502403846153854, 127.15384615384616)"
UKCABBC,"(37.502403846153854, 127.13461538461539)","(37.510817307692314, 127.14423076923077)"
UKCABBA,"(37.510817307692314, 127.13461538461539)","(37.519230769230774, 127.14423076923077)"
UKCABBD,"(37.502403846153854, 127.14423076923077)","(37.510817307692314, 127.15384615384616)"
UKCABBB,"(37.510817307692314, 127.14423076923077)","(37.519230769230774, 127.15384615384616)"
UKCDCAC,"(37.40144230769231, 127.15384615384616)","(37.409855769230774, 127.16346153846155)"
UKCDCAA,"(37.409855769230774, 127.15384615384616)","(37.41826923076923, 127.16346153846155)"
UKCDCAD,"(37.40144230769231, 127.16346153846155)","(37.409855769230774, 127.17307692307693)"
UKCDCAB,"(37.409855769230774, 127.16346153846155)","(37.41826923076923, 127.17307692307693)"
UKCDCBC,"(37.40144230769231, 127.17307692307693)","(37.409855769230774, 127.18269230769232)"
UKCDCBA,"(37.409855769230774, 127.17307692307693)","(37.41826923076923, 127.18269230769232)"
UKCDCBD,"(37.40144230769231, 127.18269230769232)","(37.409855769230774, 127.1923076923077)"
UKCDCBB,"(37.409855769230774, 127.18269230769232)","(37.41826923076923, 127.1923076923077)"
UKCDACC,"(37.41826923076923, 127.15384615384616)","(37.42668269230769, 127.16346153846155)"
UKCDACA,"(37.42668269230769, 127.15384615384616)","(37.43509615384616, 127.16346153846155)"
UKCDACD,"(37.41826923076923, 127.16346153846155)","(37.42668269230769, 127.17307692307693)"
UKCDACB,"(37.42668269230769, 127.16346153846155)","(37.43509615384616, 127.17307692307693)"
UKCDAAC,"(37.43509615384616, 127.15384615384616)","(37.44350961538462, 127.16346153846155)"
UKCDAAA,"(37.44350961538462, 127.15384615384616)","(37.45192307692308, 127.16346153846155)"
UKCDAAD,"(37.43509615384616, 127.16346153846155)","(37.44350961538462, 127.17307692307693)"
UKCDAAB,"(37.44350961538462, 127.16346153846155)","(37.45192307692308, 127.17307692307693)"
UKCDADC,"(37.41826923076923, 127.17307692307693)","(37.42668269230769, 127.18269230769232)"
UKCDADA,"(37.42668269230769, 127.17307692307693)","(37.43509615384616, 127.18269230769232)"
UKCDADD,"(37.41826923076923, 127.18269230769232)","(37.42668269230769, 127.1923076923077)"
UKCDADB,"(37.42668269230769, 127.18269230769232)","(37.43509615384616, 127.1923076923077)"
UKCDABC,"(37.43509615384616, 127.17307692307693)","(37.44350961538462, 127.18269230769232)"
UKCDABA,"(37.44350961538462, 127.17307692307693)","(37.45192307692308, 127.18269230769232)"
UKCDABD,"(37.43509615384616, 127.18269230769232)","(37.44350961538462, 127.1923076923077)"
UKCDABB,"(37.44350961538462, 127.18269230769232)","(37.45192307692308, 127.1923076923077)"
UKCDDAC,"(37.40144230769231, 127.1923076923077)","(37.409855769230774, 127.20192307692307)"
UKCDDAA,"(37.409855769230774, 127.1923076923077)","(37.41826923076923, 127.20192307692307)"
UKCDDAD,"(37.40144230769231, 127.20192307692307)","(37.409855769230774, 127.21153846153845)"
UKCDDAB,"(37.409855769230774, 127.20192307692307)","(37.41826923076923, 127.21153846153845)"
UKCDDDC,"(37.38461538461539, 127.21153846153845)","(37.39302884615385, 127.22115384615384)"
UKCDDDA,"(37.39302884615385, 127.21153846153845)","(37.40144230769231, 127.22115384615384)"
UKCDDDD,"(37.38461538461539, 127.22115384615384)","(37.39302884615385, 127.23076923076923)"
UKCDDDB,"(37.39302884615385, 127.22115384615384)","(37.40144230769231, 127.23076923076923)"
UKCDDBC,"(37.40144230769231, 127.21153846153845)","(37.409855769230774, 127.22115384615384)"
UKCDDBA,"(37.409855769230774, 127.21153846153845)","(37.41826923076923, 127.22115384615384)"
UKCDDBD,"(37.40144230769231, 127.22115384615384)","(37.409855769230774, 127.23076923076923)"
UKCDDBB,"(37.409855769230774, 127.22115384615384)","(37.41826923076923, 127.23076923076923)"
UKCDBCC,"(37.41826923076923, 127.1923076923077)","(37.42668269230769, 127.20192307692307)"
UKCDBCA,"(37.42668269230769, 127.1923076923077)","(37.43509615384616, 127.20192307692307)"
UKCDBCD,"(37.41826923076923, 127.20192307692307)","(37.42668269230769, 127.21153846153845)"
UKCDBCB,"(37.42668269230769, 127.20192307692307)","(37.43509615384616, 127.21153846153845)"
UKCDBDC,"(37.41826923076923, 127.21153846153845)","(37.42668269230769, 127.22115384615384)"
UKCDBDA,"(37.42668269230769, 127.21153846153845)","(37.43509615384616, 127.22115384615384)"
UKCDBDD,"(37.41826923076923, 127.22115384615384)","(37.42668269230769, 127.23076923076923)"
UKCDBDB,"(37.42668269230769, 127.22115384615384)","(37.43509615384616, 127.23076923076923)"
UKCDBBC,"(37.43509615384616, 127.21153846153845)","(37.44350961538462, 127.22115384615384)"
UKCDBBA,"(37.44350961538462, 127.21153846153845)","(37.45192307692308, 127.22115384615384)"
